start_date,end_date,sales,customer,status,product,revenue
1/13/2019,1/27/2019,S28,C660,offering,Smart Protection Mortgage,6600000
1/13/2019,1/27/2019,S29,C452,identified,Versa Credit Protection,500000
1/13/2019,1/27/2019,S58,C710,drop,Prumortgage Protection,5000000
1/13/2019,1/27/2019,S20,C749,negotiation,Smart Protection Mortgage,1000000
1/13/2019,1/27/2019,S29,C806,drop,Personal Belongings Protection,4700000
1/14/2019,1/27/2019,S16,C625,negotiation,Prumortgage Protection,900000
1/14/2019,1/27/2019,S88,C635,closed,Indonesian Fire Insurance Standard Policy,6200000
1/14/2019,1/27/2019,S67,C270,closed,Credit Life Insurance,800000
1/14/2019,1/28/2019,S71,C47,negotiation,Injuries Protection (AIG),7100000
1/14/2019,1/28/2019,S46,C262,drop,Pru Accident Guard Plus,7500000
1/14/2019,1/28/2019,S64,C440,identified,Pru Accident Cover,7400000
1/14/2019,1/28/2019,S8,C131,offering,Indonesian Fire Insurance Standard Policy,2300000
1/14/2019,1/28/2019,S40,C774,initial,Versa Credit Protection,2900000
1/14/2019,1/28/2019,S38,C807,drop,Pru Accident Cover,2700000
1/14/2019,1/28/2019,S7,C397,negotiation,Personal Belongings Protection,2000000
1/14/2019,1/28/2019,S6,C705,closed,Pru Accident Guard Plus,9100000
1/14/2019,1/28/2019,S34,C21,negotiation,Credit Life Insurance,3600000
1/14/2019,1/28/2019,S23,C495,initial,Pru Accident Guard,3200000
1/14/2019,1/28/2019,S81,C772,negotiation,Pru Accident Guard Plus,6900000
1/14/2019,1/28/2019,S82,C809,closed,Injuries Protection (AIG),5100000
1/14/2019,1/28/2019,S89,C401,drop,Credit Life Insurance,7400000
1/14/2019,1/28/2019,S92,C910,identified,Pru Accident Guard,9700000
1/14/2019,1/28/2019,S16,C603,offering,Smart Life Protection,6000000
1/14/2019,1/28/2019,S12,C47,drop,Versa Credit Protection,3900000
1/14/2019,1/28/2019,S10,C529,closed,Pru Accident Guard,9100000
1/14/2019,1/28/2019,S10,C986,identified,Pru Accident Cover,600000
1/14/2019,1/28/2019,S30,C794,identified,Smart Life Protection,1200000
1/14/2019,1/28/2019,S48,C73,identified,Pru Accident Guard,9800000
1/14/2019,1/28/2019,S72,C308,offering,Pru Accident Guard,5800000
1/15/2019,1/28/2019,S14,C170,identified,Credit Life Insurance,4000000
1/15/2019,1/28/2019,S11,C269,identified,Smart Protection Mortgage,300000
1/15/2019,1/28/2019,S44,C910,drop,Versa Credit Protection,3800000
1/15/2019,1/28/2019,S39,C795,initial,Smart Protection Mortgage,9500000
1/15/2019,1/28/2019,S4,C597,identified,Smart Life Protection,6400000
1/15/2019,1/29/2019,S87,C733,drop,Smart Protection Mortgage,7900000
1/15/2019,1/29/2019,S47,C174,initial,Credit Life Insurance,5400000
1/15/2019,1/29/2019,S66,C545,offering,Pru Accident Guard Plus,9700000
1/15/2019,1/29/2019,S39,C242,offering,Smart Protection Mortgage,9100000
1/15/2019,1/29/2019,S98,C369,identified,Smart Protection Mortgage,4000000
1/15/2019,1/29/2019,S99,C790,identified,Versa Credit Protection,8800000
1/15/2019,1/29/2019,S82,C258,offering,Pru Accident Cover,6100000
1/15/2019,1/29/2019,S6,C759,negotiation,Versa Credit Protection,3100000
1/15/2019,1/29/2019,S85,C801,initial,Smart Protection Mortgage,4300000
1/15/2019,1/29/2019,S16,C88,identified,Pru Accident Guard Plus,8500000
1/15/2019,1/29/2019,S36,C400,closed,Prumortgage Protection,4900000
1/15/2019,1/29/2019,S69,C171,closed,Pru Accident Guard Plus,3100000
1/15/2019,1/29/2019,S6,C582,initial,Pru Accident Cover,8800000
1/15/2019,1/29/2019,S39,C576,initial,Pru Accident Guard,500000
1/15/2019,1/29/2019,S60,C233,offering,Smart Life Protection,1700000
1/15/2019,1/29/2019,S93,C745,identified,Credit Life Insurance,100000
1/15/2019,1/29/2019,S46,C545,drop,Versa Credit Protection,7200000
1/15/2019,1/29/2019,S63,C654,identified,Prumortgage Protection,7800000
1/15/2019,1/29/2019,S45,C296,negotiation,Prumortgage Protection,4700000
1/15/2019,1/30/2019,S69,C557,drop,Pru Accident Cover,3000000
1/15/2019,1/30/2019,S87,C678,identified,Pru Accident Guard,9700000
1/15/2019,1/30/2019,S69,C915,drop,Smart Protection Mortgage,8700000
1/15/2019,1/30/2019,S22,C999,initial,Versa Credit Protection,6900000
1/15/2019,1/30/2019,S91,C220,initial,Pru Accident Guard,2900000
1/15/2019,1/30/2019,S35,C472,drop,Prumortgage Protection,2800000
1/15/2019,1/30/2019,S22,C290,offering,Smart Protection Mortgage,7200000
1/15/2019,1/30/2019,S89,C255,negotiation,Versa Credit Protection,8600000
1/15/2019,1/30/2019,S93,C346,drop,Smart Protection Mortgage,4900000
1/15/2019,1/30/2019,S60,C491,drop,Pru Accident Guard Plus,7600000
1/15/2019,1/30/2019,S62,C133,closed,Credit Life Insurance,7400000
1/15/2019,1/30/2019,S92,C35,closed,Versa Credit Protection,2700000
1/15/2019,1/30/2019,S67,C682,identified,Prumortgage Protection,5000000
1/16/2019,1/30/2019,S75,C312,offering,Pru Accident Guard,6600000
1/16/2019,1/30/2019,S20,C508,closed,Smart Protection Mortgage,7000000
1/16/2019,1/30/2019,S99,C865,negotiation,Injuries Protection (AIG),7100000
1/16/2019,1/30/2019,S88,C430,offering,Credit Life Insurance,9600000
1/16/2019,1/30/2019,S12,C837,identified,Pru Accident Guard Plus,4200000
1/16/2019,1/30/2019,S38,C174,negotiation,Injuries Protection (AIG),9800000
1/16/2019,1/30/2019,S21,C251,initial,Credit Life Insurance,1800000
1/16/2019,1/30/2019,S54,C895,identified,Indonesian Fire Insurance Standard Policy,5500000
1/16/2019,1/30/2019,S2,C758,negotiation,Prumortgage Protection,3800000
1/16/2019,1/30/2019,S39,C17,identified,Prumortgage Protection,2000000
1/16/2019,1/30/2019,S46,C908,negotiation,Pru Accident Cover,1900000
1/16/2019,1/30/2019,S80,C677,negotiation,Credit Life Insurance,6800000
1/16/2019,1/30/2019,S5,C8,negotiation,Pru Accident Guard Plus,2500000
1/16/2019,1/30/2019,S5,C585,drop,Injuries Protection (AIG),3300000
1/16/2019,1/30/2019,S4,C883,closed,Smart Protection Mortgage,5900000
1/16/2019,1/30/2019,S1,C746,identified,Prumortgage Protection,8900000
1/16/2019,1/30/2019,S41,C794,closed,Pru Accident Cover,4100000
1/16/2019,1/31/2019,S42,C970,identified,Prumortgage Protection,2400000
1/16/2019,1/31/2019,S85,C493,identified,Versa Credit Protection,7800000
1/16/2019,1/31/2019,S57,C480,identified,Versa Credit Protection,7000000
1/16/2019,1/31/2019,S43,C959,drop,Versa Credit Protection,1200000
1/16/2019,1/31/2019,S91,C749,initial,Personal Belongings Protection,7000000
1/16/2019,1/31/2019,S20,C691,initial,Smart Life Protection,4700000
1/16/2019,1/31/2019,S57,C723,offering,Credit Life Insurance,2800000
1/16/2019,1/31/2019,S7,C621,offering,Indonesian Fire Insurance Standard Policy,1100000
1/16/2019,1/31/2019,S14,C733,initial,Personal Belongings Protection,3700000
1/16/2019,1/31/2019,S48,C382,identified,Prumortgage Protection,7300000
1/16/2019,1/31/2019,S78,C465,closed,Injuries Protection (AIG),7800000
1/16/2019,1/31/2019,S26,C40,offering,Personal Belongings Protection,7400000
1/16/2019,1/31/2019,S19,C615,drop,Versa Credit Protection,6500000
1/16/2019,1/31/2019,S44,C348,closed,Indonesian Fire Insurance Standard Policy,3900000
1/16/2019,1/31/2019,S10,C805,initial,Prumortgage Protection,4700000
1/17/2019,1/31/2019,S59,C651,offering,Prumortgage Protection,2800000
1/17/2019,1/31/2019,S31,C132,offering,Smart Protection Mortgage,6300000
1/17/2019,1/31/2019,S62,C158,closed,Pru Accident Guard,8700000
1/17/2019,1/31/2019,S21,C851,drop,Versa Credit Protection,9100000
1/17/2019,1/31/2019,S53,C373,offering,Pru Accident Guard Plus,2600000
1/17/2019,1/31/2019,S75,C677,identified,Pru Accident Guard,3900000
1/17/2019,1/31/2019,S62,C576,drop,Injuries Protection (AIG),5900000
1/17/2019,2/1/2019,S94,C382,closed,Credit Life Insurance,9000000
1/17/2019,2/1/2019,S84,C540,negotiation,Injuries Protection (AIG),4000000
1/17/2019,2/1/2019,S86,C755,initial,Pru Accident Guard,900000
1/17/2019,2/1/2019,S92,C699,drop,Pru Accident Cover,3600000
1/17/2019,2/1/2019,S70,C180,negotiation,Smart Life Protection,4800000
1/17/2019,2/1/2019,S100,C923,closed,Versa Credit Protection,200000
1/17/2019,2/1/2019,S68,C596,offering,Indonesian Fire Insurance Standard Policy,900000
1/17/2019,2/1/2019,S92,C636,identified,Pru Accident Cover,2900000
1/17/2019,2/1/2019,S9,C896,identified,Smart Protection Mortgage,6900000
1/17/2019,2/1/2019,S9,C296,offering,Pru Accident Cover,5000000
1/17/2019,2/1/2019,S24,C902,drop,Indonesian Fire Insurance Standard Policy,700000
1/17/2019,2/1/2019,S57,C994,drop,Prumortgage Protection,4500000
1/17/2019,2/1/2019,S50,C891,negotiation,Smart Life Protection,7900000
1/17/2019,2/1/2019,S67,C83,identified,Smart Protection Mortgage,3000000
1/17/2019,2/1/2019,S77,C923,initial,Pru Accident Guard,6000000
1/17/2019,2/1/2019,S56,C360,identified,Prumortgage Protection,5900000
1/17/2019,2/1/2019,S5,C276,drop,Personal Belongings Protection,4000000
1/17/2019,2/1/2019,S67,C299,negotiation,Versa Credit Protection,8600000
1/17/2019,2/1/2019,S45,C909,identified,Credit Life Insurance,5900000
1/17/2019,2/1/2019,S37,C784,negotiation,Versa Credit Protection,7800000
1/17/2019,2/1/2019,S20,C66,negotiation,Indonesian Fire Insurance Standard Policy,3000000
1/17/2019,2/1/2019,S29,C308,identified,Pru Accident Guard,3200000
1/18/2019,2/1/2019,S30,C106,drop,Pru Accident Cover,3700000
1/18/2019,2/1/2019,S32,C760,offering,Credit Life Insurance,2200000
1/18/2019,2/1/2019,S84,C217,negotiation,Pru Accident Guard,2400000
1/18/2019,2/1/2019,S96,C133,offering,Personal Belongings Protection,2700000
1/18/2019,2/2/2019,S78,C747,negotiation,Pru Accident Guard Plus,5500000
1/18/2019,2/2/2019,S34,C939,drop,Smart Life Protection,5900000
1/18/2019,2/2/2019,S77,C11,identified,Credit Life Insurance,4100000
1/18/2019,2/2/2019,S82,C850,drop,Injuries Protection (AIG),4800000
1/18/2019,2/2/2019,S74,C514,negotiation,Pru Accident Cover,6200000
1/18/2019,2/2/2019,S20,C748,negotiation,Smart Life Protection,9600000
1/18/2019,2/2/2019,S59,C128,identified,Personal Belongings Protection,1900000
1/18/2019,2/2/2019,S22,C587,initial,Smart Protection Mortgage,8300000
1/18/2019,2/2/2019,S73,C774,drop,Personal Belongings Protection,5100000
1/18/2019,2/2/2019,S36,C363,initial,Personal Belongings Protection,9800000
1/18/2019,2/2/2019,S44,C945,drop,Prumortgage Protection,6300000
1/18/2019,2/2/2019,S44,C157,negotiation,Prumortgage Protection,2900000
1/18/2019,2/2/2019,S80,C126,drop,Indonesian Fire Insurance Standard Policy,6400000
1/18/2019,2/3/2019,S43,C823,offering,Prumortgage Protection,7700000
1/18/2019,2/3/2019,S76,C451,negotiation,Versa Credit Protection,600000
1/18/2019,2/3/2019,S15,C151,offering,Pru Accident Cover,3000000
1/18/2019,2/3/2019,S16,C304,initial,Smart Protection Mortgage,7200000
1/19/2019,2/3/2019,S92,C571,closed,Versa Credit Protection,6000000
1/19/2019,2/3/2019,S67,C323,drop,Pru Accident Cover,9000000
1/19/2019,2/3/2019,S38,C56,identified,Smart Protection Mortgage,4500000
1/19/2019,2/3/2019,S66,C917,offering,Injuries Protection (AIG),4300000
1/19/2019,2/3/2019,S2,C722,identified,Personal Belongings Protection,900000
1/19/2019,2/3/2019,S89,C758,closed,Pru Accident Cover,8700000
1/19/2019,2/3/2019,S89,C109,initial,Prumortgage Protection,3200000
1/19/2019,2/3/2019,S66,C525,closed,Indonesian Fire Insurance Standard Policy,5400000
1/19/2019,2/3/2019,S89,C846,closed,Pru Accident Guard,6400000
1/19/2019,2/3/2019,S35,C794,closed,Pru Accident Guard Plus,4500000
1/19/2019,2/3/2019,S70,C492,identified,Smart Life Protection,1900000
1/19/2019,2/3/2019,S100,C907,drop,Indonesian Fire Insurance Standard Policy,2800000
1/19/2019,2/3/2019,S30,C14,drop,Indonesian Fire Insurance Standard Policy,8300000
1/19/2019,2/3/2019,S100,C679,offering,Smart Life Protection,2500000
1/19/2019,2/3/2019,S89,C359,drop,Prumortgage Protection,4200000
1/19/2019,2/3/2019,S79,C900,offering,Pru Accident Guard Plus,9500000
1/19/2019,2/4/2019,S81,C604,drop,Smart Protection Mortgage,2000000
1/19/2019,2/4/2019,S14,C746,closed,Injuries Protection (AIG),8400000
1/19/2019,2/4/2019,S58,C615,negotiation,Prumortgage Protection,2200000
1/19/2019,2/4/2019,S34,C686,identified,Injuries Protection (AIG),9100000
1/19/2019,2/4/2019,S25,C55,closed,Pru Accident Cover,3300000
1/19/2019,2/4/2019,S28,C504,initial,Pru Accident Guard Plus,1400000
1/19/2019,2/4/2019,S29,C960,closed,Injuries Protection (AIG),7000000
1/19/2019,2/4/2019,S83,C542,negotiation,Versa Credit Protection,9400000
1/19/2019,2/4/2019,S32,C90,drop,Indonesian Fire Insurance Standard Policy,5300000
1/19/2019,2/4/2019,S81,C83,drop,Credit Life Insurance,2200000
1/19/2019,2/4/2019,S32,C216,initial,Pru Accident Guard,2000000
1/19/2019,2/4/2019,S35,C813,identified,Versa Credit Protection,2900000
1/20/2019,2/4/2019,S39,C803,drop,Indonesian Fire Insurance Standard Policy,200000
1/20/2019,2/4/2019,S39,C707,offering,Versa Credit Protection,9000000
1/20/2019,2/4/2019,S67,C601,closed,Injuries Protection (AIG),5400000
1/20/2019,2/4/2019,S23,C470,identified,Versa Credit Protection,1100000
1/20/2019,2/4/2019,S80,C899,identified,Pru Accident Cover,7900000
1/20/2019,2/4/2019,S55,C406,identified,Smart Protection Mortgage,7300000
1/20/2019,2/4/2019,S18,C444,drop,Injuries Protection (AIG),1800000
1/20/2019,2/4/2019,S10,C611,offering,Indonesian Fire Insurance Standard Policy,4100000
1/20/2019,2/4/2019,S28,C294,identified,Personal Belongings Protection,7800000
1/20/2019,2/4/2019,S26,C883,closed,Pru Accident Guard Plus,6700000
1/20/2019,2/5/2019,S27,C155,negotiation,Credit Life Insurance,9300000
1/20/2019,2/5/2019,S84,C384,closed,Credit Life Insurance,100000
1/20/2019,2/5/2019,S11,C405,offering,Indonesian Fire Insurance Standard Policy,3500000
1/20/2019,2/5/2019,S84,C472,closed,Personal Belongings Protection,7000000
1/20/2019,2/5/2019,S75,C902,identified,Injuries Protection (AIG),5200000
1/20/2019,2/5/2019,S33,C607,negotiation,Prumortgage Protection,7400000
1/20/2019,2/5/2019,S78,C191,closed,Credit Life Insurance,9500000
1/20/2019,2/5/2019,S23,C605,initial,Injuries Protection (AIG),3000000
1/20/2019,2/5/2019,S59,C563,negotiation,Versa Credit Protection,2300000
1/20/2019,2/5/2019,S17,C740,initial,Credit Life Insurance,4800000
1/20/2019,2/5/2019,S73,C393,initial,Indonesian Fire Insurance Standard Policy,9700000
1/20/2019,2/5/2019,S39,C415,negotiation,Credit Life Insurance,2000000
1/20/2019,2/5/2019,S94,C713,drop,Smart Protection Mortgage,2300000
1/20/2019,2/5/2019,S57,C847,offering,Indonesian Fire Insurance Standard Policy,4100000
1/20/2019,2/5/2019,S90,C71,initial,Credit Life Insurance,3000000
1/20/2019,2/5/2019,S48,C161,offering,Pru Accident Cover,1500000
1/20/2019,2/5/2019,S4,C687,closed,Injuries Protection (AIG),4200000
1/21/2019,2/5/2019,S70,C292,drop,Versa Credit Protection,4500000
1/21/2019,2/5/2019,S51,C790,negotiation,Pru Accident Guard Plus,5700000
1/21/2019,2/5/2019,S73,C309,offering,Credit Life Insurance,8200000
1/21/2019,2/6/2019,S59,C71,identified,Smart Life Protection,2300000
1/21/2019,2/6/2019,S71,C3,identified,Prumortgage Protection,600000
1/21/2019,2/6/2019,S19,C674,closed,Prumortgage Protection,1900000
1/21/2019,2/6/2019,S85,C614,negotiation,Smart Protection Mortgage,4900000
1/21/2019,2/6/2019,S54,C305,negotiation,Credit Life Insurance,300000
1/21/2019,2/6/2019,S7,C353,offering,Indonesian Fire Insurance Standard Policy,8600000
1/21/2019,2/6/2019,S97,C189,initial,Credit Life Insurance,5600000
1/21/2019,2/6/2019,S45,C306,closed,Smart Life Protection,8800000
1/21/2019,2/6/2019,S66,C678,identified,Indonesian Fire Insurance Standard Policy,9300000
1/21/2019,2/6/2019,S15,C873,identified,Pru Accident Guard,5400000
1/21/2019,2/6/2019,S69,C431,negotiation,Pru Accident Guard Plus,3300000
1/21/2019,2/6/2019,S54,C565,negotiation,Pru Accident Guard Plus,900000
1/21/2019,2/6/2019,S65,C15,identified,Credit Life Insurance,3200000
1/21/2019,2/6/2019,S48,C127,offering,Prumortgage Protection,3200000
1/21/2019,2/6/2019,S62,C707,drop,Credit Life Insurance,8500000
1/21/2019,2/6/2019,S33,C808,closed,Prumortgage Protection,9200000
1/21/2019,2/6/2019,S88,C165,closed,Personal Belongings Protection,3100000
1/21/2019,2/6/2019,S37,C657,identified,Personal Belongings Protection,8200000
1/21/2019,2/6/2019,S30,C665,closed,Versa Credit Protection,7100000
1/21/2019,2/6/2019,S52,C443,drop,Injuries Protection (AIG),4700000
1/22/2019,2/6/2019,S78,C470,closed,Personal Belongings Protection,1800000
1/22/2019,2/7/2019,S54,C775,offering,Versa Credit Protection,6000000
1/22/2019,2/7/2019,S71,C958,negotiation,Indonesian Fire Insurance Standard Policy,4000000
1/22/2019,2/7/2019,S47,C861,identified,Pru Accident Guard Plus,3500000
1/22/2019,2/7/2019,S5,C966,identified,Smart Life Protection,6300000
1/22/2019,2/7/2019,S80,C145,negotiation,Pru Accident Guard,7300000
1/22/2019,2/7/2019,S3,C643,closed,Pru Accident Cover,4200000
1/22/2019,2/7/2019,S34,C184,closed,Pru Accident Cover,6100000
1/22/2019,2/7/2019,S12,C59,identified,Smart Life Protection,4900000
1/22/2019,2/7/2019,S16,C270,drop,Pru Accident Guard,7800000
1/22/2019,2/7/2019,S90,C531,closed,Pru Accident Guard,8200000
1/22/2019,2/7/2019,S26,C93,drop,Versa Credit Protection,5800000
1/22/2019,2/7/2019,S36,C852,offering,Injuries Protection (AIG),9500000
1/22/2019,2/7/2019,S62,C845,negotiation,Pru Accident Guard Plus,7800000
1/22/2019,2/7/2019,S31,C248,identified,Pru Accident Guard,6600000
1/22/2019,2/7/2019,S67,C990,offering,Versa Credit Protection,1700000
1/22/2019,2/7/2019,S54,C909,closed,Smart Protection Mortgage,1800000
1/22/2019,2/7/2019,S27,C189,initial,Credit Life Insurance,8600000
1/22/2019,2/7/2019,S72,C499,identified,Pru Accident Guard,5600000
1/22/2019,2/7/2019,S12,C856,identified,Pru Accident Cover,3500000
1/22/2019,2/7/2019,S93,C153,negotiation,Pru Accident Guard Plus,200000
1/22/2019,2/7/2019,S17,C642,drop,Indonesian Fire Insurance Standard Policy,9600000
1/22/2019,2/7/2019,S7,C467,drop,Personal Belongings Protection,9200000
1/22/2019,2/7/2019,S31,C708,negotiation,Smart Life Protection,5600000
1/22/2019,2/7/2019,S80,C519,negotiation,Pru Accident Guard,1100000
1/22/2019,2/7/2019,S44,C833,initial,Credit Life Insurance,5000000
1/22/2019,2/7/2019,S82,C119,closed,Prumortgage Protection,4400000
1/22/2019,2/7/2019,S99,C547,identified,Smart Life Protection,9000000
1/22/2019,2/7/2019,S76,C784,offering,Personal Belongings Protection,5400000
1/22/2019,2/7/2019,S31,C299,drop,Prumortgage Protection,8400000
1/22/2019,2/7/2019,S68,C14,drop,Credit Life Insurance,100000
1/22/2019,2/8/2019,S32,C893,offering,Injuries Protection (AIG),2900000
1/22/2019,2/8/2019,S85,C618,closed,Indonesian Fire Insurance Standard Policy,6400000
1/22/2019,2/8/2019,S26,C756,negotiation,Smart Life Protection,4600000
1/22/2019,2/8/2019,S80,C46,identified,Smart Life Protection,5500000
1/22/2019,2/8/2019,S61,C693,offering,Injuries Protection (AIG),4100000
1/22/2019,2/8/2019,S38,C305,drop,Personal Belongings Protection,3400000
1/22/2019,2/8/2019,S37,C84,offering,Pru Accident Guard Plus,2100000
1/22/2019,2/8/2019,S21,C2,initial,Pru Accident Cover,5600000
1/22/2019,2/8/2019,S95,C246,negotiation,Smart Life Protection,8600000
1/22/2019,2/8/2019,S15,C414,closed,Personal Belongings Protection,9800000
1/22/2019,2/8/2019,S44,C520,closed,Pru Accident Guard Plus,3000000
1/23/2019,2/8/2019,S19,C850,identified,Injuries Protection (AIG),1400000
1/23/2019,2/8/2019,S82,C775,closed,Injuries Protection (AIG),3100000
1/23/2019,2/8/2019,S26,C865,drop,Versa Credit Protection,7300000
1/23/2019,2/8/2019,S17,C70,identified,Smart Protection Mortgage,2900000
1/23/2019,2/8/2019,S49,C912,initial,Pru Accident Cover,1900000
1/23/2019,2/8/2019,S82,C613,initial,Pru Accident Guard Plus,2000000
1/23/2019,2/8/2019,S14,C486,offering,Pru Accident Guard Plus,2400000
1/23/2019,2/8/2019,S78,C67,initial,Indonesian Fire Insurance Standard Policy,8600000
1/23/2019,2/8/2019,S15,C304,offering,Personal Belongings Protection,6000000
1/23/2019,2/8/2019,S54,C847,initial,Prumortgage Protection,9200000
1/23/2019,2/8/2019,S96,C320,closed,Indonesian Fire Insurance Standard Policy,6900000
1/23/2019,2/8/2019,S99,C100,initial,Indonesian Fire Insurance Standard Policy,7800000
1/23/2019,2/8/2019,S3,C395,identified,Pru Accident Guard Plus,6500000
1/23/2019,2/9/2019,S54,C387,initial,Personal Belongings Protection,800000
1/23/2019,2/9/2019,S59,C63,initial,Injuries Protection (AIG),9400000
